1.0000,71.3455,85.4731,6.8064
2.0000,57.4199,60.4187,5.6946
3.0000,38.1519,41.3713,5.1990
4.0000,27.0158,47.0319,6.0151
5.0000,34.8021,44.0252,5.7855
6.0000,36.4477,39.7158,5.2048
7.0000,24.9946,42.2483,5.1648
8.0000,28.1004,47.5075,5.3024
9.0000,28.9472,49.0066,5.3286
10.0000,30.5898,47.5892,5.2926
11.0000,28.5573,44.6509,5.1988
12.0000,28.7248,41.3310,5.0950
13.0000,26.7269,39.3284,5.0566
14.0000,26.9114,38.9948,5.1260
15.0000,27.0363,38.9983,5.1651
16.0000,28.0310,38.8442,5.0689
17.0000,24.7777,39.3322,4.9983
18.0000,25.3031,40.3930,5.0039
19.0000,24.1282,41.2423,5.0138
20.0000,24.7152,41.2798,4.9968
21.0000,24.4795,40.0089,4.9350
22.0000,25.2664,38.1161,4.8401
23.0000,25.0381,36.3910,4.7773
24.0000,20.7638,33.1172,4.7301
25.0000,18.7899,31.7915,4.6715
26.0000,17.9238,33.5555,4.4563
27.0000,15.4676,35.1267,4.4849
28.0000,17.2394,33.1592,4.3170
29.0000,15.0168,31.1559,4.2475
30.0000,14.7700,31.3705,4.2247
31.0000,11.2608,34.1584,4.3398
32.0000,13.0521,34.1426,4.3410
33.0000,13.2087,37.8090,4.6488
34.0000,13.3584,36.4715,4.4831
35.0000,18.6521,34.0498,4.3766
36.0000,12.3892,43.7670,5.0585
37.0000,19.0128,43.6673,5.0758
38.0000,18.4049,38.2479,4.7398
39.0000,12.1248,34.3955,4.4341
40.0000,12.6975,33.3681,4.3808
41.0000,12.6898,33.1961,4.3644
42.0000,12.9528,32.6652,4.3138
43.0000,9.5883,34.3682,4.4439
44.0000,11.7326,36.6166,4.6369
45.0000,13.5523,36.5349,4.6270
46.0000,13.4173,34.4987,4.4671
47.0000,12.8801,31.9589,4.2500
48.0000,10.3655,30.6448,4.1821
49.0000,11.2845,30.5996,4.2000
50.0000,11.7102,31.3102,4.2198
51.0000,11.6149,33.4395,4.4163
52.0000,11.5696,35.5003,4.5819
53.0000,11.4223,35.3443,4.5723
54.0000,11.3908,34.1740,4.4704
55.0000,10.3954,32.9327,4.3564
56.0000,9.5444,32.0467,4.2700
57.0000,9.8414,31.9829,4.2527
58.0000,9.7354,32.7492,4.3246
59.0000,9.8527,31.3761,4.2342
60.0000,9.2113,32.5049,4.3224
61.0000,9.3819,33.1771,4.3628
62.0000,8.1349,33.2487,4.3826
63.0000,7.2956,34.4291,4.5263
64.0000,8.7374,32.0034,4.2991
65.0000,11.6098,32.4468,4.3053
66.0000,9.7787,36.6710,4.6027
67.0000,10.5143,35.5928,4.5505
68.0000,10.1523,32.4294,4.3319
69.0000,8.5195,31.0352,4.2132
70.0000,9.9627,31.8499,4.2948
71.0000,8.9146,32.9976,4.3979
72.0000,8.8520,31.1277,4.2499
73.0000,8.6866,31.0115,4.2802
74.0000,8.3002,32.6645,4.4399
75.0000,7.9372,31.8609,4.3838
76.0000,9.4372,31.1889,4.2852
77.0000,6.9791,29.6829,4.1438
78.0000,6.3480,29.0736,4.0040
79.0000,7.7272,32.0426,4.2919
80.0000,6.5682,30.7369,4.1496
81.0000,7.4501,28.2263,4.0203
82.0000,8.1531,32.9220,4.3101
83.0000,7.6220,34.6930,4.4805
84.0000,9.1302,33.6403,4.4167
85.0000,7.1794,31.4320,4.2068
86.0000,8.5775,29.8154,4.1204
87.0000,7.8796,27.6366,3.9626
88.0000,9.0424,30.8615,4.2148
89.0000,5.8411,35.5785,4.5818
90.0000,11.6199,28.5653,4.0336
91.0000,8.1833,28.2922,3.9572
92.0000,6.5147,30.8322,4.1440
93.0000,8.1878,33.1969,4.3165
94.0000,7.7713,32.5029,4.2559
95.0000,7.4660,30.6315,4.1100
96.0000,6.6286,30.2515,4.0900
97.0000,6.4781,31.0554,4.1841
98.0000,5.6719,31.5784,4.2358
99.0000,5.6049,29.9567,4.0822
100.0000,5.0627,29.2183,4.0138
101.0000,5.0581,31.0845,4.1859
